Provider ID,Hospital Name,ZIP Code,County Name,Diagnosis Related Group,Denominator,Footnote,Measure Start Date,Measure End Date,Location,Location 1
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Coronary bypass w/o cardiac cath w MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460007,VALLEY VIEW MEDICAL CENTER,84721,IRON,Simple pneumonia and pleurisy w MCC,Not Available,,########,########,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.70026348600004, -113.06404143699996)","1303 NORTH MAIN STREET
CEDAR CITY, UT
(37.70026348600004, -113.06404143699996)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Laparoscopic cholecystectomy w/o c.d.e. w CC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Major small and large bowel procedures w CC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Extracranial procedures w/o CC/MCC,20,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460041,DAVIS HOSPITAL AND MEDICAL CENTER,84041,DAVIS,Simple pneumonia and pleurisy w MCC,14,,########,########,"1600 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08921787400004, -111.99543086899996)","1600 WEST ANTELOPE DRIVE
LAYTON, UT
(41.08921787400004, -111.99543086899996)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Revision of hip or knee replacement w MCC,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Chronic obstructive pulmonary disease w CC,16,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460017,BRIGHAM CITY COMMUNITY HOSPITAL,84302,BOX ELDER,"Acute myocardial infarction, discharged alive w CC",Not Available,,########,########,"950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT 84302
(41.49152653600004, -112.02418016899998)","950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT
(41.49152653600004, -112.02418016899998)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Heart failure and shock w MCC,47,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Uterine and adnexa proc for non-malignancy w/o CC/MCC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460058,RIVERTON HOSPITAL,84065,SALT LAKE,Heart failure and shock w/o CC/MCC,Not Available,,########,########,"3741 WEST 12600 SOUTH
RIVERTON, UT 84065
(40.52227547500007, -111.979928471)","3741 WEST 12600 SOUTH
RIVERTON, UT
(40.52227547500007, -111.979928471)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Simple pneumonia and pleurisy w MCC,42,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC,17,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Major small and large bowel procedures w/o CC/MCC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,"Acute myocardial infarction, discharged alive w/o CC/MCC",Not Available,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Major small and large bowel procedures w CC,43,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Cervical spinal fusion w/o CC/MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460051,JORDAN VALLEY MEDICAL CENTER,84088,SALT LAKE,Cardiac defibrillator implant w/o cardiac cath w/o MCC,Not Available,,########,########,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58793342400003, -111.97527612899995)","3580 WEST 9000 SOUTH
WEST JORDAN, UT
(40.58793342400003, -111.97527612899995)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Spinal fusion except cervical w MCC,Not Available,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,Kidney and ureter procedures for neoplasm w CC,Not Available,,########,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Hernia procedures except inguinal and femoral w CC,Not Available,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460006,LDS HOSPITAL,84143,SALT LAKE,Major joint replacement or reattachment of lower extremity w MCC,Not Available,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Heart failure and shock w/o CC/MCC,15,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460057,PARK CITY MEDICAL CENTER,84060,SUMMIT,Major joint replacement or reattachment of lower extremity w/o MCC,92,,########,########,"900 ROUND VALLEY DRIVE
PARK CITY, UT 84060
(40.68647486900005, -111.46651672699994)","900 ROUND VALLEY DRIVE
PARK CITY, UT
(40.68647486900005, -111.46651672699994)"
460058,RIVERTON HOSPITAL,84065,SALT LAKE,Major small and large bowel procedures w/o CC/MCC,Not Available,,########,########,"3741 WEST 12600 SOUTH
RIVERTON, UT 84065
(40.52227547500007, -111.979928471)","3741 WEST 12600 SOUTH
RIVERTON, UT
(40.52227547500007, -111.979928471)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Major joint replacement or reattachment of lower extremity w MCC,35,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,"Acute myocardial infarction, discharged alive w/o CC/MCC",Not Available,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460006,LDS HOSPITAL,84143,SALT LAKE,Laparoscopic cholecystectomy w/o c.d.e. w CC,Not Available,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460007,VALLEY VIEW MEDICAL CENTER,84721,IRON,Spinal fusion except cervical w/o MCC,Not Available,,########,########,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.70026348600004, -113.06404143699996)","1303 NORTH MAIN STREET
CEDAR CITY, UT
(37.70026348600004, -113.06404143699996)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Laparoscopic cholecystectomy w/o c.d.e. w MCC,18,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC,Not Available,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460030,ASHLEY REGIONAL MEDICAL CENTER,84078,UINTAH,Chronic obstructive pulmonary disease w CC,Not Available,,########,########,"150 WEST 100 NORTH
VERNAL, UT 84078
(40.457921845000044, -109.52668436499994)","150 WEST 100 NORTH
VERNAL, UT
(40.457921845000044, -109.52668436499994)"
460013,MOUNTAIN VIEW HOSPITAL,84651,UTAH,Major small and large bowel procedures w MCC,Not Available,,########,########,"1000 EAST 100 NORTH
PAYSON, UT 84651
(40.04461333800003, -111.71522704399996)","1000 EAST 100 NORTH
PAYSON, UT
(40.04461333800003, -111.71522704399996)"
460019,UINTAH BASIN MEDICAL CENTER,84066,DUCHESNE,Heart failure and shock w CC,Not Available,,########,########,"250 WEST 300 NORTH (75-2)
ROOSEVELT, UT 84066
(40.303424936000056, -109.99608898599996)","250 WEST 300 NORTH (75-2)
ROOSEVELT, UT
(40.303424936000056, -109.99608898599996)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,Simple pneumonia and pleurisy w MCC,Not Available,,########,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Heart failure and shock w CC,102,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,"Stomach, esophageal duodenal proc w/o CC/MCC",Not Available,,########,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
460042,LAKEVIEW HOSPITAL,84010,DAVIS,Kidney and ureter procedures for neoplasm w/o CC/MCC,Not Available,,########,########,"630 EAST MEDICAL DRIVE
BOUNTIFUL, UT 84010
(40.88668360400004, -111.86823969799997)","630 EAST MEDICAL DRIVE
BOUNTIFUL, UT
(40.88668360400004, -111.86823969799997)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Diabetes w MCC,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Kidney and ureter procedures for neoplasm w/o CC/MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,"Acute myocardial infarction, discharged alive w CC",Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Major joint replacement or reattachment of lower extremity w/o MCC,328,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Hernia procedures except inguinal and femoral w MCC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,84604,UTAH,Chronic obstructive pulmonary disease w/o CC/MCC,Not Available,,########,########,"1034 NORTH 500 WEST
PROVO, UT 84604
(40.24649080700004, -111.66739467299999)","1034 NORTH 500 WEST
PROVO, UT
(40.24649080700004, -111.66739467299999)"
460007,VALLEY VIEW MEDICAL CENTER,84721,IRON,Uterine and adnexa proc for non-malignancy w/o CC/MCC,Not Available,,########,########,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.70026348600004, -113.06404143699996)","1303 NORTH MAIN STREET
CEDAR CITY, UT
(37.70026348600004, -113.06404143699996)"
460051,JORDAN VALLEY MEDICAL CENTER,84088,SALT LAKE,Hernia procedures except inguinal and femoral w MCC,Not Available,,########,########,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58793342400003, -111.97527612899995)","3580 WEST 9000 SOUTH
WEST JORDAN, UT
(40.58793342400003, -111.97527612899995)"
460023,AMERICAN FORK HOSPITAL,84003,UTAH,Transurethral prostatectomy w CC/MCC,Not Available,,########,########,"170 NORTH 1100 EAST
AMERICAN FORK, UT 84003
(40.38027072600005, -111.76904436599995)","170 NORTH 1100 EAST
AMERICAN FORK, UT
(40.38027072600005, -111.76904436599995)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,Extracranial procedures w/o CC/MCC,Not Available,,########,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
460006,LDS HOSPITAL,84143,SALT LAKE,Heart failure and shock w MCC,24,,########,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
460007,VALLEY VIEW MEDICAL CENTER,84721,IRON,"Acute myocardial infarction, discharged alive w MCC",Not Available,,########,########,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.70026348600004, -113.06404143699996)","1303 NORTH MAIN STREET
CEDAR CITY, UT
(37.70026348600004, -113.06404143699996)"
460014,MOUNTAIN WEST MEDICAL CENTER,84074,TOOELE,Female reproductive system reconstructive procedures,Not Available,,########,########,"2055 NORTH MAIN STREET
TOOELE, UT 84074
(40.566694193000046, -112.29591041599997)","2055 NORTH MAIN STREET
TOOELE, UT
(40.566694193000046, -112.29591041599997)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,Permanent cardiac pacemaker implant w CC,Not Available,,########,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Other kidney and urinary tract procedures w MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Hernia procedures except inguinal and femoral w MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460044,ALTA VIEW HOSPITAL,84094,SALT LAKE,Chronic obstructive pulmonary disease w CC,Not Available,,########,########,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575599778000026, -111.85317706999996)","9660 SOUTH 1300 EAST
SANDY, UT
(40.575599778000026, -111.85317706999996)"
460003,SALT LAKE REGIONAL MEDICAL CENTER,84102,SALT LAKE,Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair,Not Available,,########,########,"1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT 84102
(40.76933693600006, -111.86093088199999)","1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT
(40.76933693600006, -111.86093088199999)"
460051,JORDAN VALLEY MEDICAL CENTER,84088,SALT LAKE,Heart failure and shock w CC,20,,########,########,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58793342400003, -111.97527612899995)","3580 WEST 9000 SOUTH
WEST JORDAN, UT
(40.58793342400003, -111.97527612899995)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,Cardiac defibrillator implant w/o cardiac cath w/o MCC,Not Available,,########,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,Bilateral or multiple major joint procs of lower extremity w/o MCC,Not Available,,########,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,Permanent cardiac pacemaker implant w/o CC/MCC,Not Available,,########,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,Perc cardiovasc proc w drug-eluting stent w/o MCC,74,,########,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
460044,ALTA VIEW HOSPITAL,84094,SALT LAKE,Transurethral prostatectomy w CC/MCC,Not Available,,########,########,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575599778000026, -111.85317706999996)","9660 SOUTH 1300 EAST
SANDY, UT
(40.575599778000026, -111.85317706999996)"
460023,AMERICAN FORK HOSPITAL,84003,UTAH,Major joint replacement or reattachment of lower extremity w/o MCC,52,,########,########,"170 NORTH 1100 EAST
AMERICAN FORK, UT 84003
(40.38027072600005, -111.76904436599995)","170 NORTH 1100 EAST
AMERICAN FORK, UT
(40.38027072600005, -111.76904436599995)"
460047,ST MARKS HOSPITAL,84124,SALT LAKE,Cholecystectomy except by laparoscope w/o c.d.e. w MCC,Not Available,,########,########,"1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT
(40.68704076400007, -111.85675983399994)"
460044,ALTA VIEW HOSPITAL,84094,SALT LAKE,Diabetes w MCC,Not Available,,########,########,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575599778000026, -111.85317706999996)","9660 SOUTH 1300 EAST
SANDY, UT
(40.575599778000026, -111.85317706999996)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Permanent cardiac pacemaker implant w CC,35,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,Transurethral prostatectomy w CC/MCC,Not Available,,########,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
460044,ALTA VIEW HOSPITAL,84094,SALT LAKE,Bilateral or multiple major joint procs of lower extremity w/o MCC,Not Available,,########,########,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575599778000026, -111.85317706999996)","9660 SOUTH 1300 EAST
SANDY, UT
(40.575599778000026, -111.85317706999996)"
